episode,total_reward,steps,success,crashes,avg_reward_per_step,epsilon_end
1565,-21.835159115079616,140,0,1,-0.1559654222505687,0.04953625663766238
1566,-30.88130615852756,1,0,1,-30.88130615852756,0.04953625663766238
1567,-30.776981867762853,1,0,1,-30.776981867762853,0.04953625663766238
1568,-66.29666271089381,368,0,1,-0.18015397475786363,0.04953625663766238
1569,-30.896374869380686,1,0,1,-30.896374869380686,0.04953625663766238
1570,-30.79553110701844,1,0,1,-30.79553110701844,0.04953625663766238
1571,-67.41945641406143,465,0,1,-0.14498807830980953,0.04953625663766238
1572,-30.8869638139879,1,0,1,-30.8869638139879,0.04953625663766238
1573,-30.8588809077017,1,0,1,-30.8588809077017,0.04953625663766238
1574,-19.512356035530075,172,0,1,-0.11344393043912834,0.04953625663766238
1575,-30.81001395377969,1,0,1,-30.81001395377969,0.04953625663766238
1576,-30.814250989700053,1,0,1,-30.814250989700053,0.04953625663766238
1577,-57.60869014294296,469,0,1,-0.12283302802333254,0.04953625663766238
1578,-30.84954253334661,1,0,1,-30.84954253334661,0.04953625663766238
1579,-30.815996213512225,1,0,1,-30.815996213512225,0.04953625663766238
1580,-107.57991511127173,644,0,1,-0.16704955762619833,0.04953625663766238
1581,-44.57264862363968,204,0,1,-0.21849337560607687,0.04953625663766238
1582,-30.87725415694173,1,0,1,-30.87725415694173,0.04953625663766238
1583,-30.836978338552754,1,0,1,-30.836978338552754,0.04953625663766238
1584,-83.9727020304395,498,0,1,-0.16861988359526006,0.04953625663766238
1585,-30.797869943441594,1,0,1,-30.797869943441594,0.04953625663766238
1586,-30.84677502044595,1,0,1,-30.84677502044595,0.04953625663766238
1587,-73.14472746680373,575,0,1,-0.12720822168139778,0.04953625663766238
1588,-30.744168762455953,1,0,1,-30.744168762455953,0.04953625663766238
1589,-30.737119093099643,1,0,1,-30.737119093099643,0.04953625663766238
1590,-77.55409963030532,566,0,1,-0.13702137743870196,0.04953625663766238
1591,-30.961235758974855,1,0,1,-30.961235758974855,0.04953625663766238
1592,-30.812547366625992,1,0,1,-30.812547366625992,0.04953625663766238
1593,-53.803603252938075,261,0,1,-0.20614407376604627,0.04953625663766238
1594,-30.938303554281994,1,0,1,-30.938303554281994,0.04953625663766238
1595,-30.82059584393449,1,0,1,-30.82059584393449,0.04953625663766238
1596,-40.081697585753425,232,0,1,-0.17276593786962682,0.04953625663766238
1597,-30.876549784485135,1,0,1,-30.876549784485135,0.04953625663766238
1598,-30.811594237821183,1,0,1,-30.811594237821183,0.04953625663766238
1599,-33.98158984476319,252,0,1,-0.13484757874906028,0.04953625663766238
1600,-30.874681395192418,1,0,1,-30.874681395192418,0.04953625663766238
1601,-30.828951939901152,1,0,1,-30.828951939901152,0.04953625663766238
1602,-45.750997830956734,423,0,1,-0.10815838730722632,0.04953625663766238
1603,-31.09005194069486,1,0,1,-31.09005194069486,0.04953625663766238
1604,-30.82892733722289,1,0,1,-30.82892733722289,0.04953625663766238
1605,-15.979890727003179,105,0,1,-0.15218943549526837,0.04953625663766238
1606,-30.811319427156047,1,0,1,-30.811319427156047,0.04953625663766238
1607,-30.814533546101654,1,0,1,-30.814533546101654,0.04953625663766238
1608,-67.16723975644031,235,0,1,-0.28581804151676726,0.04953625663766238
1609,-31.101402093624273,1,0,1,-31.101402093624273,0.04953625663766238
1610,-30.9224157465564,1,0,1,-30.9224157465564,0.04953625663766238
1611,-98.85632216231221,564,0,1,-0.17527716695445428,0.04953625663766238
1612,-30.861124579657524,1,0,1,-30.861124579657524,0.04953625663766238
1613,-30.819219340918462,1,0,1,-30.819219340918462,0.04953625663766238
1614,-89.66881099005494,593,0,1,-0.1512121601855901,0.04953625663766238
1615,-30.826938706909054,1,0,1,-30.826938706909054,0.04953625663766238
1616,-30.820091855913038,1,0,1,-30.820091855913038,0.04953625663766238
1617,-61.91327563277055,500,0,1,-0.1238265512655411,0.04953625663766238
1618,-30.85013083243772,1,0,1,-30.85013083243772,0.04953625663766238
1619,-30.797756929711273,1,0,1,-30.797756929711273,0.04953625663766238
1620,-59.68392282280942,397,0,1,-0.15033733708516228,0.04953625663766238
1621,-31.231985900542984,1,0,1,-31.231985900542984,0.04953625663766238
1622,-30.81020426768201,1,0,1,-30.81020426768201,0.04953625663766238
1623,-17.796615702649024,109,0,1,-0.16327170369402774,0.04953625663766238
1624,-30.856915055421887,1,0,1,-30.856915055421887,0.04953625663766238
1625,-30.8234909639337,1,0,1,-30.8234909639337,0.04953625663766238
1626,-52.26157335582175,296,0,1,-0.17655936944534376,0.04953625663766238
1627,-30.86424488349629,1,0,1,-30.86424488349629,0.04953625663766238
1628,-30.81017846040445,1,0,1,-30.81017846040445,0.04953625663766238
1629,-27.693977829945368,99,0,1,-0.279737149797428,0.04953625663766238
1630,-30.84616844935312,1,0,1,-30.84616844935312,0.04953625663766238
1631,-30.819984522906438,1,0,1,-30.819984522906438,0.04953625663766238
1632,-77.80181722750459,363,0,1,-0.21433007500689968,0.04953625663766238
1633,-30.85807929446737,1,0,1,-30.85807929446737,0.04953625663766238
1634,-30.8103617119291,1,0,1,-30.8103617119291,0.04953625663766238
1635,-28.488314643105614,123,0,1,-0.23161231417159037,0.04953625663766238
1636,-30.818516517979425,1,0,1,-30.818516517979425,0.04953625663766238
1637,-30.810760046818803,1,0,1,-30.810760046818803,0.04953625663766238
1638,-47.099508685650505,282,0,1,-0.1670195343462784,0.04953625663766238
1639,-30.81772983476716,1,0,1,-30.81772983476716,0.04953625663766238
1640,-30.66466137744703,1,0,1,-30.66466137744703,0.04953625663766238
1641,-20.56567581412404,146,0,1,-0.14086079324742495,0.04953625663766238
1642,-31.03423717452376,1,0,1,-31.03423717452376,0.04953625663766238
1643,-30.81429857221414,1,0,1,-30.81429857221414,0.04953625663766238
1644,-36.09448723041248,400,0,1,-0.0902362180760312,0.04953625663766238
1645,-30.865440943863803,1,0,1,-30.865440943863803,0.04953625663766238
1646,-30.81646544070435,1,0,1,-30.81646544070435,0.04953625663766238
1647,-53.10623742091893,258,0,1,-0.20583812953844546,0.04953625663766238
1648,-30.850806356368146,1,0,1,-30.850806356368146,0.04953625663766238
1649,-30.808778274854387,1,0,1,-30.808778274854387,0.04953625663766238
1650,-35.18424864126779,419,0,1,-0.08397195379777517,0.04953625663766238
1651,-30.90454836157425,1,0,1,-30.90454836157425,0.04953625663766238
1652,-30.833829827095773,1,0,1,-30.833829827095773,0.04953625663766238
1653,-16.56868994506182,90,0,1,-0.18409655494513133,0.04953625663766238
1654,-30.869953971586554,1,0,1,-30.869953971586554,0.04953625663766238
1655,-30.800801388028376,1,0,1,-30.800801388028376,0.04953625663766238
1656,-13.39875442169162,104,0,1,-0.12883417713165018,0.04953625663766238
1657,-30.83199645864033,1,0,1,-30.83199645864033,0.04953625663766238
1658,-30.820263852076764,1,0,1,-30.820263852076764,0.04953625663766238
1659,-21.89690757121524,170,0,1,-0.1288053386542073,0.04953625663766238
1660,-30.82431725485635,1,0,1,-30.82431725485635,0.04953625663766238
1661,-30.821438220902575,1,0,1,-30.821438220902575,0.04953625663766238
1662,-32.32227247344812,223,0,1,-0.1449429258899019,0.04953625663766238
1663,-30.842734639958906,1,0,1,-30.842734639958906,0.04953625663766238
1664,-30.816310702073203,1,0,1,-30.816310702073203,0.04953625663766238
1665,-78.988751558392,308,0,1,-0.2564569855791948,0.04953625663766238
1666,-30.837257270529125,1,0,1,-30.837257270529125,0.04953625663766238
1667,-30.82092009865871,1,0,1,-30.82092009865871,0.04953625663766238
1668,-23.303433733576174,230,0,1,-0.1013192771025051,0.04953625663766238
1669,-30.857400770201277,1,0,1,-30.857400770201277,0.04953625663766238
1670,-30.810156868195993,1,0,1,-30.810156868195993,0.04953625663766238
1671,-18.08880497023891,136,0,1,-0.13300591889881552,0.04953625663766238
1672,-30.85331898047528,1,0,1,-30.85331898047528,0.04953625663766238
1673,-30.828923739363937,1,0,1,-30.828923739363937,0.04953625663766238
1674,-46.981615063912855,314,0,1,-0.1496229779105505,0.04953625663766238
1675,-30.893056150903558,1,0,1,-30.893056150903558,0.04953625663766238
1676,-30.82833881953694,1,0,1,-30.82833881953694,0.04953625663766238
1677,-58.509310359323166,488,0,1,-0.1198961277854983,0.04953625663766238
1678,-30.90076844023059,1,0,1,-30.90076844023059,0.04953625663766238
1679,-30.82264104755743,1,0,1,-30.82264104755743,0.04953625663766238
1680,-92.46424681642195,108,0,1,-0.8561504334853884,0.04953625663766238
1681,-31.7278698234753,1,0,1,-31.7278698234753,0.04953625663766238
1682,-30.80938355578298,1,0,1,-30.80938355578298,0.04953625663766238
1683,-41.504339837140705,170,0,1,-0.24414317551259238,0.04953625663766238
1684,-30.813675094898063,1,0,1,-30.813675094898063,0.04953625663766238
1685,-31.174808485039303,209,0,1,-0.14916176308631246,0.04953625663766238
1686,-31.003867800013392,1,0,1,-31.003867800013392,0.04953625663766238
1687,-30.81867271748061,1,0,1,-30.81867271748061,0.04953625663766238
1688,-31.911475011498244,238,0,1,-0.1340818277794044,0.04953625663766238
1689,-31.07310821810611,1,0,1,-31.07310821810611,0.04953625663766238
1690,-30.83491843891433,1,0,1,-30.83491843891433,0.04953625663766238
1691,-51.722136753807746,175,0,1,-0.2955550671646157,0.04953625663766238
1692,-30.859697545788418,1,0,1,-30.859697545788418,0.04953625663766238
1693,-30.776990424187854,1,0,1,-30.776990424187854,0.04953625663766238
1694,-82.649071615831,389,0,1,-0.21246547973221339,0.04953625663766238
1695,-30.89495481480914,1,0,1,-30.89495481480914,0.04953625663766238
1696,-30.84230692400243,1,0,1,-30.84230692400243,0.04953625663766238
1697,-26.678838766430978,170,0,1,-0.1569343456848881,0.04953625663766238
1698,-30.85595137156865,1,0,1,-30.85595137156865,0.04953625663766238
1699,-30.81698631168147,1,0,1,-30.81698631168147,0.04953625663766238
1700,-67.32325826334946,262,0,1,-0.2569590010051506,0.04953625663766238
1701,-30.941046504569634,1,0,1,-30.941046504569634,0.04953625663766238
1702,-30.89420942682721,1,0,1,-30.89420942682721,0.04953625663766238
1703,-45.90669000706894,185,0,1,-0.24814427030848074,0.04953625663766238
1704,-30.914471258293172,1,0,1,-30.914471258293172,0.04953625663766238
1705,-30.81605929804106,1,0,1,-30.81605929804106,0.04953625663766238
1706,-27.206965644885532,102,0,1,-0.26673495730279934,0.04953625663766238
1707,-30.84113183907519,1,0,1,-30.84113183907519,0.04953625663766238
1708,-30.834213323610225,1,0,1,-30.834213323610225,0.04953625663766238
1709,-27.470807565016923,115,0,1,-0.23887658752188629,0.04953625663766238
1710,-30.851090590838254,1,0,1,-30.851090590838254,0.04953625663766238
1711,-30.83001953816416,1,0,1,-30.83001953816416,0.04953625663766238
1712,-12.592025874732222,58,0,1,-0.21710389439193487,0.04953625663766238
1713,-30.830783357268174,1,0,1,-30.830783357268174,0.04953625663766238
1714,-30.942375353948947,1,0,1,-30.942375353948947,0.04953625663766238
1715,-17.952878238824617,182,0,1,-0.09864218812540998,0.04953625663766238
1716,-31.13643606980892,1,0,1,-31.13643606980892,0.04953625663766238
1717,-30.837285662346346,1,0,1,-30.837285662346346,0.04953625663766238
1718,-59.96086588139881,327,0,1,-0.18336656232843673,0.04953625663766238
1719,-30.919416759961397,1,0,1,-30.919416759961397,0.04953625663766238
1720,-30.81322627727191,1,0,1,-30.81322627727191,0.04953625663766238
1721,-31.95811781592391,98,0,1,-0.32610324301963173,0.04953625663766238
1722,-31.05549226909833,1,0,1,-31.05549226909833,0.04953625663766238
1723,-30.797490869723024,1,0,1,-30.797490869723024,0.04953625663766238
1724,-62.21317514526903,323,0,1,-0.19261044936615798,0.04953625663766238
1725,-31.06264516139876,1,0,1,-31.06264516139876,0.04953625663766238
1726,-30.835904198466917,1,0,1,-30.835904198466917,0.04953625663766238
1727,-21.36000003503974,72,0,1,-0.29666666715332973,0.04953625663766238
1728,-30.82257659101271,1,0,1,-30.82257659101271,0.04953625663766238
1729,-30.82927392474394,1,0,1,-30.82927392474394,0.04953625663766238
1730,-69.35862586054557,304,0,1,-0.22815337454126833,0.04953625663766238
1731,-30.98884063103479,1,0,1,-30.98884063103479,0.04953625663766238
1732,-30.805125878714087,1,0,1,-30.805125878714087,0.04953625663766238
1733,-50.035613533794255,273,0,1,-0.183280635654924,0.04953625663766238
1734,-30.89507641174167,1,0,1,-30.89507641174167,0.04953625663766238
1735,-30.810761571707,1,0,1,-30.810761571707,0.04953625663766238
1736,-66.5220481726237,232,0,1,-0.28673296626130906,0.04953625663766238
1737,-30.99738880996413,1,0,1,-30.99738880996413,0.04953625663766238
1738,-30.822101900637936,1,0,1,-30.822101900637936,0.04953625663766238
1739,-30.7469881382596,214,0,1,-0.14367751466476447,0.04953625663766238
1740,-30.86362608488995,1,0,1,-30.86362608488995,0.04953625663766238
1741,-30.806098788422336,1,0,1,-30.806098788422336,0.04953625663766238
1742,-73.97038318170513,308,0,1,-0.24016358175878288,0.04953625663766238
1743,-31.118582599140048,1,0,1,-31.118582599140048,0.04953625663766238
1744,-30.70751277960778,1,0,1,-30.70751277960778,0.04953625663766238
1745,-46.623123690573436,320,0,1,-0.145697261533042,0.04953625663766238
1746,-31.23321587751525,1,0,1,-31.23321587751525,0.04953625663766238
1747,-36.808927475812176,254,0,1,-0.14491703730634714,0.04953625663766238
1748,-30.98663805650407,1,0,1,-30.98663805650407,0.04953625663766238
1749,-30.815071626353816,1,0,1,-30.815071626353816,0.04953625663766238
1750,-68.35654918575086,518,0,1,-0.1319624501655422,0.04953625663766238
1751,-30.823716468057157,1,0,1,-30.823716468057157,0.04953625663766238
1752,-30.81035084204281,1,0,1,-30.81035084204281,0.04953625663766238
1753,-43.2014397959299,253,0,1,-0.17075667903529604,0.04953625663766238
1754,-30.896966379454746,1,0,1,-30.896966379454746,0.04953625663766238
1755,-30.804432501523276,1,0,1,-30.804432501523276,0.04953625663766238
1756,-16.112397097532604,134,0,1,-0.12024176938457166,0.04953625663766238
1757,-57.99882318736191,3,0,1,-19.33294106245397,0.04953625663766238
1758,-59.87716596305945,398,0,1,-0.15044514061070213,0.04953625663766238
1759,-30.825256020387158,1,0,1,-30.825256020387158,0.04953625663766238
1760,-30.83443057784239,1,0,1,-30.83443057784239,0.04953625663766238
1761,-44.06123381180673,365,0,1,-0.12071570907344309,0.04953625663766238
1762,-30.885593436403756,1,0,1,-30.885593436403756,0.04953625663766238
1763,-30.815367698939568,1,0,1,-30.815367698939568,0.04953625663766238
1764,-70.92105573392631,490,0,1,-0.1447368484365843,0.04953625663766238
1765,-30.864379860348023,1,0,1,-30.864379860348023,0.04953625663766238
1766,-30.82124590954798,1,0,1,-30.82124590954798,0.04953625663766238
1767,-39.21973898637959,359,0,1,-0.10924718380607128,0.04953625663766238
1768,-30.82412837283558,1,0,1,-30.82412837283558,0.04953625663766238
1769,-30.81105443253419,1,0,1,-30.81105443253419,0.04953625663766238
1770,-56.85974634671296,154,0,1,-0.36921913212151275,0.04953625663766238
1771,-30.850152451659532,1,0,1,-30.850152451659532,0.04953625663766238
1772,-30.810121418605053,1,0,1,-30.810121418605053,0.04953625663766238
1773,-75.82988523444627,458,0,1,-0.165567435009708,0.04953625663766238
1774,-30.818486328619286,1,0,1,-30.818486328619286,0.04953625663766238
1775,-30.810139791842417,1,0,1,-30.810139791842417,0.04953625663766238
1776,-50.645289451321986,272,0,1,-0.18619591710044847,0.04953625663766238
1777,-30.815044074679573,1,0,1,-30.815044074679573,0.04953625663766238
1778,-30.81641613829774,1,0,1,-30.81641613829774,0.04953625663766238
1779,-27.72544637811067,234,0,1,-0.11848481358166954,0.04953625663766238
1780,-30.928408798686327,1,0,1,-30.928408798686327,0.04953625663766238
1781,-30.827946803021952,1,0,1,-30.827946803021952,0.04953625663766238
1782,-37.0803159177804,323,0,1,-0.11479973968353066,0.04953625663766238
1783,-30.833975707096684,1,0,1,-30.833975707096684,0.04953625663766238
1784,-30.811114575287935,1,0,1,-30.811114575287935,0.04953625663766238
1785,-66.4226340767779,377,0,1,-0.17618735829384058,0.04953625663766238
1786,-30.870659402032544,1,0,1,-30.870659402032544,0.04953625663766238
1787,-30.828999146207686,1,0,1,-30.828999146207686,0.04953625663766238
1788,-12.554655826185627,117,0,1,-0.1073047506511592,0.04953625663766238
1789,-30.825111879910878,1,0,1,-30.825111879910878,0.04953625663766238
1790,-30.817628073530177,1,0,1,-30.817628073530177,0.04953625663766238
1791,-64.82298361007497,286,0,1,-0.226653788846416,0.04953625663766238
1792,-30.859116975618054,1,0,1,-30.859116975618054,0.04953625663766238
1793,-30.822505595918564,1,0,1,-30.822505595918564,0.04953625663766238
1794,-41.054763260197284,242,0,1,-0.16964778206693093,0.04953625663766238
1795,-30.766738903143317,1,0,1,-30.766738903143317,0.04953625663766238
1796,-30.81704822392088,1,0,1,-30.81704822392088,0.04953625663766238
1797,-30.840853579483742,1,0,1,-30.840853579483742,0.04953625663766238
1798,-40.08805878434812,232,0,1,-0.17279335682908673,0.04953625663766238
1799,-30.88959982301283,1,0,1,-30.88959982301283,0.04953625663766238
1800,-30.812314136729533,1,0,1,-30.812314136729533,0.04953625663766238
1801,-19.189975650472974,222,0,1,-0.08644133175888727,0.04953625663766238
1802,-30.841987583866626,1,0,1,-30.841987583866626,0.04953625663766238
1803,-30.816599909113016,1,0,1,-30.816599909113016,0.04953625663766238
1804,-18.12499735825344,88,0,1,-0.20596587907106184,0.04953625663766238
1805,-30.888377043125423,1,0,1,-30.888377043125423,0.04953625663766238
1806,-30.8151302896792,1,0,1,-30.8151302896792,0.04953625663766238
1807,-51.0590398815398,296,0,1,-0.1724967563565534,0.04953625663766238
1808,-30.863192324407343,1,0,1,-30.863192324407343,0.04953625663766238
1809,-30.784668342560927,1,0,1,-30.784668342560927,0.04953625663766238
1810,-13.060212171375778,150,0,1,-0.08706808114250518,0.04953625663766238
1811,-30.832146109826834,1,0,1,-30.832146109826834,0.04953625663766238
1812,-30.813701483447456,1,0,1,-30.813701483447456,0.04953625663766238
1813,-14.952366998214655,63,0,1,-0.23733915870181993,0.04953625663766238
1814,-30.810000346319335,1,0,1,-30.810000346319335,0.04953625663766238
1815,-30.810001216063654,1,0,1,-30.810001216063654,0.04953625663766238
1816,-56.488486605455115,387,0,1,-0.14596508166784267,0.04953625663766238
1817,-30.821919616134842,1,0,1,-30.821919616134842,0.04953625663766238
1818,-30.810131877311317,1,0,1,-30.810131877311317,0.04953625663766238
1819,-16.81646379116122,109,0,1,-0.15427948432257999,0.04953625663766238
1820,-30.814841825619403,1,0,1,-30.814841825619403,0.04953625663766238
1821,-30.81008866756805,1,0,1,-30.81008866756805,0.04953625663766238
1822,-48.65592273850261,279,0,1,-0.1743939883100452,0.04953625663766238
1823,-30.81941591394366,1,0,1,-30.81941591394366,0.04953625663766238
1824,-30.81803582286758,1,0,1,-30.81803582286758,0.04953625663766238
1825,-59.99079542720095,295,0,1,-0.20335862856678288,0.04953625663766238
1826,-30.819974979824323,1,0,1,-30.819974979824323,0.04953625663766238
1827,-30.81955194886291,1,0,1,-30.81955194886291,0.04953625663766238
1828,-110.20114588600639,272,0,1,-0.40515127163972936,0.04953625663766238
1829,-30.84571879786406,1,0,1,-30.84571879786406,0.04953625663766238
1830,-30.812356846638142,1,0,1,-30.812356846638142,0.04953625663766238
1831,-45.963922852316,207,0,1,-0.22204793648461837,0.04953625663766238
1832,-30.942934965117242,1,0,1,-30.942934965117242,0.04953625663766238
1833,-30.83849616319368,1,0,1,-30.83849616319368,0.04953625663766238
1834,-46.00174590325634,97,0,1,-0.47424480312635403,0.04953625663766238
1835,-30.922132024179955,1,0,1,-30.922132024179955,0.04953625663766238
1836,-30.833792181002266,1,0,1,-30.833792181002266,0.04953625663766238
1837,-30.19108410611243,125,0,1,-0.24152867284889945,0.04953625663766238
1838,-30.818108872472813,1,0,1,-30.818108872472813,0.04953625663766238
1839,-30.8101040066991,1,0,1,-30.8101040066991,0.04953625663766238
1840,-90.91303078545734,478,0,1,-0.19019462507417853,0.04953625663766238
1841,-30.821867598771487,1,0,1,-30.821867598771487,0.04953625663766238
1842,-30.81755129307376,1,0,1,-30.81755129307376,0.04953625663766238
1843,-26.829672648394528,120,0,1,-0.22358060540328772,0.04953625663766238
1844,-30.879525704133606,1,0,1,-30.879525704133606,0.04953625663766238
1845,-30.815241986003304,1,0,1,-30.815241986003304,0.04953625663766238
1846,-61.848329889516336,431,0,1,-0.14349960531210287,0.04953625663766238
1847,-30.823838241423797,1,0,1,-30.823838241423797,0.04953625663766238
1848,-30.828525027636193,1,0,1,-30.828525027636193,0.04953625663766238
1849,-59.029491727467075,221,0,1,-0.26710177252247547,0.04953625663766238
1850,-31.07745832528454,1,0,1,-31.07745832528454,0.04953625663766238
1851,-30.81540705583996,1,0,1,-30.81540705583996,0.04953625663766238
1852,-30.83006165346387,1,0,1,-30.83006165346387,0.04953625663766238
1853,-44.334044614568086,208,0,1,-0.21314444526234658,0.04953625663766238
1854,-30.856931263473466,1,0,1,-30.856931263473466,0.04953625663766238
1855,-30.83276277950863,1,0,1,-30.83276277950863,0.04953625663766238
1856,-56.13188904603359,262,0,1,-0.2142438513207389,0.04953625663766238
1857,-30.850009179066348,1,0,1,-30.850009179066348,0.04953625663766238
1858,-30.80846109104361,1,0,1,-30.80846109104361,0.04953625663766238
1859,-31.321146025443667,134,0,1,-0.23373989571226617,0.04953625663766238
1860,-31.036955288257705,1,0,1,-31.036955288257705,0.04953625663766238
1861,-30.810675303457426,1,0,1,-30.810675303457426,0.04953625663766238
1862,-24.68677651245673,169,0,1,-0.14607560066542444,0.04953625663766238
1863,-30.75402411556447,1,0,1,-30.75402411556447,0.04953625663766238
1864,-30.834761655959518,1,0,1,-30.834761655959518,0.04953625663766238
1865,-42.01592453950564,330,0,1,-0.1273209834530474,0.04953625663766238
1866,-30.90074341082428,1,0,1,-30.90074341082428,0.04953625663766238
1867,-30.815698170483486,1,0,1,-30.815698170483486,0.04953625663766238
1868,-53.34340923327864,217,0,1,-0.24582216236533935,0.04953625663766238
1869,-30.90131777772981,1,0,1,-30.90131777772981,0.04953625663766238
1870,-30.80291667459235,1,0,1,-30.80291667459235,0.04953625663766238
1871,-37.60443525387648,310,0,1,-0.12130462985121446,0.04953625663766238
1872,-30.98810889570197,1,0,1,-30.98810889570197,0.04953625663766238
1873,-30.761570219552112,1,0,1,-30.761570219552112,0.04953625663766238
1874,-47.81097946119172,239,0,1,-0.2000459391681662,0.04953625663766238
1875,-30.836781994913288,1,0,1,-30.836781994913288,0.04953625663766238
1876,-30.81677912508839,1,0,1,-30.81677912508839,0.04953625663766238
1877,-12.084051594924833,93,0,1,-0.12993603865510572,0.04953625663766238
1878,-30.81422755855003,1,0,1,-30.81422755855003,0.04953625663766238
1879,-30.816205667475405,1,0,1,-30.816205667475405,0.04953625663766238
1880,-15.874235528487025,149,0,1,-0.10653849347977869,0.04953625663766238
1881,-30.812369412398677,1,0,1,-30.812369412398677,0.04953625663766238
1882,-30.82922732788013,1,0,1,-30.82922732788013,0.04953625663766238
1883,-18.386592044903935,111,0,1,-0.16564497337751294,0.04953625663766238
1884,-31.123879320348475,1,0,1,-31.123879320348475,0.04953625663766238
1885,-30.81206085957607,1,0,1,-30.81206085957607,0.04953625663766238
1886,-21.232500298361742,124,0,1,-0.1712298411158205,0.04953625663766238
1887,-30.892356717121785,1,0,1,-30.892356717121785,0.04953625663766238
1888,-30.809174027484847,1,0,1,-30.809174027484847,0.04953625663766238
1889,-25.020495928289,143,0,1,-0.17496850299502797,0.04953625663766238
1890,-30.832467613781077,1,0,1,-30.832467613781077,0.04953625663766238
1891,-30.826596080659485,1,0,1,-30.826596080659485,0.04953625663766238
1892,-33.86112435423674,69,0,1,-0.4907409326700977,0.04953625663766238
1893,-53.374130197558586,196,0,1,-0.27231699080387034,0.04953625663766238
1894,-30.824525286866734,1,0,1,-30.824525286866734,0.04953625663766238
1895,-30.804421408331628,1,0,1,-30.804421408331628,0.04953625663766238
1896,-15.759474340267001,58,0,1,-0.27171507483218965,0.04953625663766238
1897,-30.827046125310513,1,0,1,-30.827046125310513,0.04953625663766238
1898,-30.798691142485016,1,0,1,-30.798691142485016,0.04953625663766238
1899,-466.8880342992243,850,0,1,-0.5492800403520286,0.04953625663766238
1900,-31.283524777550898,1,0,1,-31.283524777550898,0.04953625663766238
1901,-30.813711849595116,1,0,1,-30.813711849595116,0.04953625663766238
1902,-22.88725516520502,68,0,1,-0.3365772818412503,0.04953625663766238
1903,-30.962317076656138,1,0,1,-30.962317076656138,0.04953625663766238
1904,-30.65978926589573,1,0,1,-30.65978926589573,0.04953625663766238
1905,-7.200808257370209,48,0,1,-0.15001683869521268,0.04953625663766238
1906,-30.881470500774125,1,0,1,-30.881470500774125,0.04953625663766238
1907,-30.81241733750938,1,0,1,-30.81241733750938,0.04953625663766238
1908,-214.1208709758164,347,0,1,-0.6170630287487504,0.04953625663766238
1909,-31.602269961531356,1,0,1,-31.602269961531356,0.04953625663766238
1910,-30.76412888048919,1,0,1,-30.76412888048919,0.04953625663766238
1911,-38.503800742105575,283,0,1,-0.13605583301097376,0.04953625663766238
1912,-30.912583599021204,1,0,1,-30.912583599021204,0.04953625663766238
1913,-30.840506302163472,1,0,1,-30.840506302163472,0.04953625663766238
1914,-175.5730009769999,232,0,1,-0.7567801766249996,0.04953625663766238
1915,-31.504798360963747,1,0,1,-31.504798360963747,0.04953625663766238
1916,-30.833595284037635,1,0,1,-30.833595284037635,0.04953625663766238
1917,-34.96589446919358,161,0,1,-0.21717946875275515,0.04953625663766238
1918,-30.87335026290714,1,0,1,-30.87335026290714,0.04953625663766238
1919,-30.816686203641623,1,0,1,-30.816686203641623,0.04953625663766238
1920,-33.51222138002642,309,0,1,-0.1084537908738719,0.04953625663766238
1921,-30.84974379705009,1,0,1,-30.84974379705009,0.04953625663766238
1922,-30.806340673381865,1,0,1,-30.806340673381865,0.04953625663766238
1923,-12.430270475465882,62,0,1,-0.20048823347525616,0.04953625663766238
1924,-30.853439212242687,1,0,1,-30.853439212242687,0.04953625663766238
1925,-30.810085649168663,1,0,1,-30.810085649168663,0.04953625663766238
1926,-53.18727633343868,272,0,1,-0.19554145710823045,0.04953625663766238
1927,-30.862468417829106,1,0,1,-30.862468417829106,0.04953625663766238
1928,-30.835082532908977,1,0,1,-30.835082532908977,0.04953625663766238
1929,-42.61155292089769,250,0,1,-0.17044621168359075,0.04953625663766238
1930,-30.93031631659621,1,0,1,-30.93031631659621,0.04953625663766238
1931,-30.789771098812253,1,0,1,-30.789771098812253,0.04953625663766238
1932,-30.80983254188001,1,0,1,-30.80983254188001,0.04953625663766238
1933,-11.839408744792,138,0,1,-0.08579281699124637,0.04953625663766238
1934,-30.810886054314526,1,0,1,-30.810886054314526,0.04953625663766238
1935,-30.85333427078679,1,0,1,-30.85333427078679,0.04953625663766238
1936,-86.71392029294475,410,0,1,-0.21149736656815793,0.04953625663766238
1937,-30.834342065531086,1,0,1,-30.834342065531086,0.04953625663766238
1938,-30.85948038893283,1,0,1,-30.85948038893283,0.04953625663766238
1939,-29.31093551127337,110,0,1,-0.26646305010248517,0.04953625663766238
1940,-31.13306564096951,1,0,1,-31.13306564096951,0.04953625663766238
1941,-30.815902223082038,1,0,1,-30.815902223082038,0.04953625663766238
1942,-26.64563097504326,140,0,1,-0.19032593553602328,0.04953625663766238
1943,-30.85531839842782,1,0,1,-30.85531839842782,0.04953625663766238
1944,-30.822777375612958,1,0,1,-30.822777375612958,0.04953625663766238
1945,-315.6428086663828,479,0,1,-0.6589620222680225,0.04953625663766238
1946,-31.553693526101977,1,0,1,-31.553693526101977,0.04953625663766238
1947,-30.913383767505497,1,0,1,-30.913383767505497,0.04953625663766238
1948,-76.95297575749271,215,0,1,-0.3579208174767103,0.04953625663766238
